Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Lanes_or_Medians,Light_conditions,Weather_conditions,Type_of_collision,Cause_of_accident,Location,Accident_severity
13:01:00,Saturday,18-30,Male,Junior high school,Employee,5-10yr,Undivided Two way,Darkness - no lighting,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Thirumangalam, Chennai",2
13:01:00,Saturday,Over 51,Male,Unknown,Other,Unknown,other,Darkness - no lighting,Normal,Vehicle with vehicle collision,No distancing,"GST Road, Chennai",2
13:01:00,Saturday,Over 51,Male,High school,Employee,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Poonamallee High Road, Chennai",2
17:41:00,Monday,18-30,Male,Junior high school,Employee,1-2yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Porur, Chennai",2
17:41:00,Monday,31-50,Male,Junior high school,Employee,5-10yr,other,Daylight,Other,Vehicle with vehicle collision,No distancing,"Velachery Main Road, Chennai",2
17:41:00,Monday,31-50,Male,Junior high school,Employee,2-5yr,One way,Daylight,Other,Vehicle with vehicle collision,Moving Backward,"OMR, Chennai",2
17:41:00,Monday,31-50,Male,Junior high school,Employee,No Licence,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"Chromepet, Chennai",2
17:25:00,Friday,31-50,Male,Junior high school,Employee,Above 10yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Outer Ring Road, Chennai",2
17:25:00,Friday,Under 18,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"Old Mahabalipuram Road, Chennai",0
17:25:00,Friday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with roadside objects,Getting off the vehicle improperly,"Tambaram, Chennai",0
17:25:00,Friday,31-50,Male,High school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Overtaking,"ECR, Chennai",0
17:25:00,Friday,31-50,Male,High school,Owner,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with pedestrians,Overloading,"GST Road, Chennai",0
11:10:00,Sunday,18-30,Male,Junior high school,Employee,Below 1yr,Unknown,Darkness - lights lit,Raining,Vehicle with vehicle collision,Changing lane to the right,"Alandur, Chennai",2
11:10:00,Sunday,18-30,Male,Junior high school,Owner,Above 10yr,Undivided Two way,Darkness - lights lit,Raining,Collision with roadside objects,Improper parking,"Rajiv Gandhi Salai, Chennai",2
11:10:00,Sunday,31-50,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Other,"Mount Road, Chennai",2
03:15:00,Saturday,18-30,Male,Elementary school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Vadapalani, Chennai",2
03:15:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Thirumangalam High Road, Chennai",2
17:00:00,Tuesday,31-50,Male,Unknown,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Perambur, Chennai",2
17:00:00,Tuesday,Under 18,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Overspeed,"GST Road, Chennai",2
17:10:00,Friday,31-50,Male,Junior high school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Rollover,Changing lane to the left,"Old Mahabalipuram Road, Chennai",2
17:10:00,Friday,Under 18,Male,Elementary school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,No priority to vehicle,"Tambaram, Chennai",2
17:23:00,Tuesday,31-50,Male,Junior high school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"ECR, Chennai",2
17:23:00,Tuesday,31-50,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,No distancing,"OMR, Chennai",2
18:00:00,Sunday,31-50,Male,Junior high school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Alandur, Chennai",2
23:35:00,Wednesday,31-50,Male,High school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Vadapalani, Chennai",1
23:35:00,Wednesday,31-50,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Thirumangalam High Road, Chennai",1
14:59:00,Wednesday,Under 18,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Other,"Perambur, Chennai",2
14:59:00,Wednesday,Under 18,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving carelessly,"GST Road, Chennai",2
14:59:00,Wednesday,Over 51,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with roadside objects,Changing lane to the left,"Old Mahabalipuram Road, Chennai",2
14:40:00,Saturday,Unknown,Male,Junior high school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Tambaram, Chennai",2
14:40:00,Saturday,18-30,Male,Elementary school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Changing lane to the left,"ECR, Chennai",2
14:40:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"GST Road, Chennai",2
12:48:00,Sunday,31-50,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Alandur, Chennai",2
12:48:00,Sunday,18-30,Male,Junior high school,Employee,5-10yr,other,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Rajiv Gandhi Salai, Chennai",2
12:48:00,Sunday,18-30,Male,Junior high school,Employee,5-10yr,other,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Poonamallee High Road, Chennai",1
12:48:00,Sunday,18-30,Male,Junior high school,Employee,Unknown,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,Driving at high speed,"Porur, Chennai",1
12:48:00,Sunday,18-30,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,No distancing,"Velachery Main Road, Chennai",1
18:40:00,Friday,18-30,Male,Junior high school,Employee,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"OMR, Chennai",2
18:40:00,Friday,18-30,Male,Junior high school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Chromepet, Chennai",2
11:11:00,Wednesday,18-30,Male,Junior high school,Employee,1-2yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Getting off the vehicle improperly,"Outer Ring Road, Chennai",2
11:11:00,Wednesday,18-30,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Other,"Old Mahabalipuram Road, Chennai",2
07:50:00,Tuesday,Over 51,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Other,"Tambaram, Chennai",2
07:50:00,Tuesday,18-30,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Rollover,No distancing,"ECR, Chennai",2
07:50:00,Tuesday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,No priority to vehicle,"GST Road, Chennai",2
16:30:00,Tuesday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Overtaking,"Alandur, Chennai",2
16:30:00,Tuesday,31-50,Male,Elementary school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Rajiv Gandhi Salai, Chennai",2
18:56:00,Monday,Under 18,Male,Junior high school,Owner,Below 1yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,No distancing,"Poonamallee High Road, Chennai",2
18:56:00,Monday,Unknown,Male,Junior high school,Employee,Below 1yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Porur, Chennai",2
18:13:00,Tuesday,18-30,Male,Writing & reading,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Velachery Main Road, Chennai",2
18:13:00,Tuesday,31-50,Male,Junior high school,Employee,1-2yr,Unknown,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"OMR, Chennai",2
18:13:00,Tuesday,31-50,Male,Elementary school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Rollover,Overtaking,"Chromepet, Chennai",2
15:15:00,Sunday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Rollover,Other,"Outer Ring Road, Chennai",2
15:15:00,Sunday,31-50,Male,Junior high school,Owner,Below 1yr,Undivided Two way,Daylight,Normal,Collision with pedestrians,Driving to the left,"Old Mahabalipuram Road, Chennai",2
15:15:00,Sunday,31-50,Male,Writing & reading,Employee,5-10yr,other,Daylight,Normal,Vehicle with vehicle collision,Driving at high speed,"Tambaram, Chennai",2
10:12:00,Tuesday,18-30,Male,Writing & reading,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Unknown,"ECR, Chennai",2
19:25:00,Monday,31-50,Male,Junior high school,Employee,5-10yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"GST Road, Chennai",2
14:57:00,Friday,18-30,Male,Junior high school,Employee,2-5yr,Double carriageway (median),Daylight,Normal,Collision with pedestrians,No distancing,"Alandur, Chennai",2
14:57:00,Friday,31-50,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Other,"Rajiv Gandhi Salai, Chennai",1
14:57:00,Friday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Poonamallee High Road, Chennai",1
08:30:00,Sunday,Under 18,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Porur, Chennai",1
22:05:00,Monday,Unknown,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Velachery Main Road, Chennai",1
22:05:00,Monday,18-30,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Overtaking,"OMR, Chennai",1
15:30:00,Friday,18-30,Male,Junior high school,Employee,Below 1yr,One way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Chromepet, Chennai",1
15:30:00,Friday,Over 51,Male,Junior high school,Owner,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Collision with roadside objects,No priority to vehicle,"Outer Ring Road, Chennai",2
15:30:00,Friday,Over 51,Female,Junior high school,Employee,2-5yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Old Mahabalipuram Road, Chennai",2
21:15:00,Sunday,31-50,Male,Elementary school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"Tambaram, Chennai",2
21:15:00,Sunday,31-50,Male,Junior high school,Employee,2-5yr,Undivided Two way,Darkness - lights lit,Normal,Collision with roadside objects,Driving carelessly,"ECR, Chennai",2
21:15:00,Sunday,18-30,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"GST Road, Chennai",2
21:15:00,Sunday,18-30,Male,High school,Employee,Above 10yr,Undivided Two way,Daylight,Raining,Vehicle with vehicle collision,Changing lane to the right,"Alandur, Chennai",2
16:32:00,Monday,18-30,Male,High school,Employee,Above 10yr,Undivided Two way,Daylight,Raining,Collision with roadside objects,Changing lane to the left,"Rajiv Gandhi Salai, Chennai",2
16:32:00,Monday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Raining,Collision with roadside objects,Overturning,"Poonamallee High Road, Chennai",2
16:32:00,Monday,Over 51,Male,Elementary school,Employee,1-2yr,Double carriageway (median),Daylight,Raining,Vehicle with vehicle collision,Driving carelessly,"Porur, Chennai",2
15:30:00,Friday,31-50,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,No distancing,"Velachery Main Road, Chennai",2
15:30:00,Friday,31-50,Male,Junior high school,Employee,5-10yr,One way,Daylight,Raining,Vehicle with vehicle collision,Driving carelessly,"OMR, Chennai",2
14:45:00,Saturday,Over 51,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Chromepet, Chennai",2
19:30:00,Wednesday,31-50,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Outer Ring Road, Chennai",2
19:30:00,Wednesday,Over 51,Female,High school,Owner,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Old Mahabalipuram Road, Chennai",2
16:56:00,Friday,Over 51,Male,Unknown,Owner,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Tambaram, Chennai",1
17:50:00,Monday,18-30,Male,Writing & reading,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"200 Feet Road, Anna Nagar",1
17:50:00,Monday,18-30,Male,Above high school,Employee,Above 10yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Nungambakkam, Chennai",1
09:04:00,Tuesday,31-50,Male,High school,Employee,Below 1yr,One way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Mount Road, Chennai",1
09:04:00,Tuesday,Over 51,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"T Nagar, Chennai",1
10:40:00,Thursday,Over 51,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"GST Road, Chennai",2
10:40:00,Thursday,Over 51,Female,Junior high school,Owner,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Chromepet, Chennai",2
21:15:00,Thursday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Outer Ring Road, Chennai",2
21:15:00,Thursday,18-30,Male,Junior high school,Employee,No Licence,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,Changing lane to the right,"Old Mahabalipuram Road, Chennai",2
16:00:00,Friday,Under 18,Male,Junior high school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Tambaram, Chennai",2
16:00:00,Friday,18-30,Male,Illiterate,Owner,1-2yr,One way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Rajiv Gandhi Salai, Chennai",2
16:00:00,Friday,31-50,Male,Junior high school,Owner,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Poonamallee High Road, Chennai",2
19:30:00,Saturday,18-30,Male,Junior high school,Owner,1-2yr,Double carriageway (median),Daylight,Normal,Collision with roadside objects,No distancing,"Porur, Chennai",1
19:30:00,Saturday,18-30,Male,Junior high school,Owner,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Other,"Velachery Main Road, Chennai",1
19:30:00,Saturday,18-30,Male,Unknown,Owner,5-10yr,Undivided Two way,Daylight,Normal,Collision with pedestrians,Changing lane to the right,"OMR, Chennai",2
09:32:00,Sunday,31-50,Male,Unknown,Owner,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Alandur, Chennai",2
09:32:00,Sunday,18-30,Male,Junior high school,Owner,2-5yr,other,Daylight,Normal,Collision with roadside objects,No distancing,"GST Road, Chennai",2
11:19:00,Wednesday,Over 51,Male,Elementary school,Owner,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Old Mahabalipuram Road, Chennai",2
11:19:00,Wednesday,Over 51,Female,Writing & reading,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Overturning,"Tambaram, Chennai",2
08:05:00,Friday,31-50,Male,Unknown,Owner,Unknown,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving at high speed,"201 Feet Road, Anna Nagar",2
06:26:00,Friday,18-30,Male,Junior high school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Nungambakkam, Chennai",2
06:26:00,Friday,18-30,Male,Junior high school,Owner,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Mount Road, Chennai",2
09:20:00,Thursday,18-30,Male,Junior high school,Owner,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Rollover,No priority to vehicle,"T Nagar, Chennai",2
09:20:00,Thursday,18-30,Male,Elementary school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with roadside objects,Other,"Rajiv Gandhi Salai, Chennai",2
09:25:00,Friday,31-50,Male,Junior high school,Employee,2-5yr,One way,Daylight,Normal,Vehicle with vehicle collision,Other,"Kamarajar Salai, Chennai",2
09:25:00,Friday,31-50,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Thirumangalam, Chennai",2
17:50:00,Monday,Over 51,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,No distancing,"GST Road, Chennai",2
17:50:00,Monday,31-50,Male,Junior high school,Employee,5-10yr,Unknown,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Poonamallee High Road, Chennai",2
16:02:00,Sunday,31-50,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Porur, Chennai",2
16:02:00,Sunday,Under 18,Male,Elementary school,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving carelessly,"Velachery Main Road, Chennai",2
15:36:00,Tuesday,31-50,Male,Junior high school,Employee,5-10yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"OMR, Chennai",2
15:36:00,Tuesday,Under 18,Male,Junior high school,Employee,Above 10yr,One way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Other,"Chromepet, Chennai",2
20:46:00,Saturday,18-30,Male,Elementary school,Owner,Unknown,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Outer Ring Road, Chennai",2
20:46:00,Saturday,18-30,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,No distancing,"Old Mahabalipuram Road, Chennai",2
07:25:00,Wednesday,31-50,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Tambaram, Chennai",2
07:25:00,Wednesday,Under 18,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,No distancing,"ECR, Chennai",2
19:58:00,Sunday,Over 51,Male,Unknown,Unknown,Unknown,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"GST Road, Chennai",1
06:50:00,Wednesday,31-50,Male,Junior high school,Employee,5-10yr,One way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"Alandur, Chennai",1
06:50:00,Wednesday,Under 18,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Rajiv Gandhi Salai, Chennai",1
12:08:00,Friday,18-30,Male,Junior high school,Employee,Above 10yr,One way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Mount Road, Chennai",1
12:08:00,Friday,18-30,Female,High school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Vadapalani, Chennai",2
12:08:00,Friday,Over 51,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Turnover,"Thirumangalam High Road, Chennai",2
18:40:00,Tuesday,31-50,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving to the left,"Perambur, Chennai",2
18:40:00,Tuesday,Over 51,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"GST Road, Chennai",2
11:43:00,Sunday,Under 18,Female,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving to the left,"Old Mahabalipuram Road, Chennai",1
11:43:00,Sunday,Over 51,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Driving carelessly,"Tambaram, Chennai",1
12:00:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"ECR, Chennai",1
12:00:00,Saturday,18-30,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Driving carelessly,"OMR, Chennai",1
08:58:00,Friday,31-50,Male,Junior high school,Employee,Below 1yr,other,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Alandur, Chennai",1
08:20:00,Thursday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Vadapalani, Chennai",1
23:10:00,Friday,18-30,Male,Elementary school,Employee,Below 1yr,other,Daylight,Normal,Unknown,Driving carelessly,"Thirumangalam High Road, Chennai",1
23:10:00,Friday,31-50,Male,Junior high school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Collision with pedestrians,Changing lane to the right,"Perambur, Chennai",2
22:30:00,Sunday,18-30,Male,Junior high school,Employee,Unknown,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"GST Road, Chennai",2
22:30:00,Sunday,18-30,Male,Unknown,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Old Mahabalipuram Road, Chennai",2
22:30:00,Sunday,18-30,Male,Writing & reading,Employee,Below 1yr,other,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Tambaram, Chennai",2
22:30:00,Sunday,Over 51,Male,Junior high school,Employee,Below 1yr,other,Daylight,Normal,Collision with pedestrians,Changing lane to the right,"ECR, Chennai",1
22:30:00,Sunday,Over 51,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Changing lane to the right,"GST Road, Chennai",1
17:45:00,Tuesday,31-50,Female,Elementary school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Unknown,Driving carelessly,"Alandur, Chennai",1
17:45:00,Tuesday,Unknown,Male,Elementary school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Overtaking,"Rajiv Gandhi Salai, Chennai",1
17:45:00,Tuesday,Unknown,Male,Elementary school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Unknown,Changing lane to the right,"Poonamallee High Road, Chennai",2
14:30:00,Sunday,31-50,Male,High school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Unknown,No distancing,"Porur, Chennai",2
14:30:00,Sunday,Under 18,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Unknown,Other,"Velachery Main Road, Chennai",2
06:10:00,Friday,18-30,Male,Above high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"OMR, Chennai",2
06:10:00,Friday,18-30,Male,Junior high school,Employee,2-5yr,Unknown,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Chromepet, Chennai",2
22:10:00,Wednesday,31-50,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Overtaking,"Outer Ring Road, Chennai",2
22:10:00,Wednesday,31-50,Male,High school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Other,"Old Mahabalipuram Road, Chennai",2
19:00:00,Tuesday,Over 51,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving to the left,"Tambaram, Chennai",2
19:00:00,Tuesday,31-50,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Overtaking,"ECR, Chennai",2
18:25:00,Wednesday,18-30,Male,Junior high school,Employee,Below 1yr,One way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"GST Road, Chennai",2
17:11:00,Sunday,31-50,Male,Elementary school,Employee,Unknown,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Alandur, Chennai",2
17:11:00,Sunday,31-50,Male,Junior high school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Other,"Rajiv Gandhi Salai, Chennai",2
17:10:00,Thursday,31-50,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Rollover,No priority to vehicle,"Poonamallee High Road, Chennai",2
17:10:00,Thursday,31-50,Male,Elementary school,Employee,2-5yr,One way,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Porur, Chennai",1
17:10:00,Thursday,Over 51,Male,High school,Employee,1-2yr,Undivided Two way,Darkness - lights lit,Raining,Collision with roadside objects,Changing lane to the right,"Velachery Main Road, Chennai",2
17:50:00,Friday,18-30,Male,Junior high school,Employee,5-10yr,One way,Darkness - lights lit,Raining,Collision with pedestrians,Changing lane to the right,"OMR, Chennai",2
17:50:00,Friday,Under 18,Male,Junior high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Vehicle with vehicle collision,Changing lane to the right,"Chromepet, Chennai",2
08:25:00,Monday,Unknown,Male,High school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving to the left,"Outer Ring Road, Chennai",1
13:00:00,Tuesday,18-30,Male,Elementary school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Old Mahabalipuram Road, Chennai",1
